MSN,year,quantity
LUACB,1981,433.0
LUICB,1981,115.0
LUTCB,1981,547.0
LUTXB,1981,547.0
MBICB,1981,-754.0
MGACB,1981,37163.0
MGCCB,1981,312.0
MGICB,1981,269.0
MGTCB,1981,37744.0
MGTXB,1981,37744.0
MMTCB,1981,37744.0
MSICB,1981,0.0
NAICB,1981,0.0
NGACB,1981,0.0
NGCCB,1981,1544.0
NGEIB,1981,0.0
NGICB,1981,0.0
NGRCB,1981,1236.0
NGTCB,1981,2780.0
NGTPB,1981,2.8
NGTXB,1981,2780.0
NNTCB,1981,0.0
NUEGB,1981,0.0
NUETB,1981,0.0
OHICB,1981,0.0
OPICB,1981,2066.0
OPTCB,1981,2066.0
OPTXB,1981,2066.0
P1ICB,1981,5218.0
P1TCB,1981,6572.0
P1TXB,1981,6572.0
PAACB,1981,124088.0
PACCB,1981,2832.0
PAEIB,1981,69597.0
PAICB,1981,25918.0
PARCB,1981,698.0
PATCB,1981,223133.0
PATPB,1981,228.1
PATXB,1981,153535.0
PCCCB,1981,0.0
PCEIB,1981,0.0
PCICB,1981,1794.0
PCTCB,1981,1794.0
PCTXB,1981,1794.0
PLICB,1981,0.0
PMTCB,1981,223133.0
PPICB,1981,0.0
PPTCB,1981,0.0
PQACB,1981,0.0
PQCCB,1981,0.0
PQICB,1981,0.0
PQRCB,1981,0.0
PQTCB,1981,0.0
PQTXB,1981,0.0
PYICB,1981,0.0
PYTCB,1981,0.0
RETCB,1981,13585.0
RFACB,1981,7738.0
RFCCB,1981,342.0
RFEIB,1981,65059.0
RFICB,1981,9599.0
RFTCB,1981,82737.0
RFTXB,1981,17679.0
SFCCB,1981,1544.0
SFEIB,1981,0.0
SFINB,1981,0.0
SFRCB,1981,1236.0
SFTCB,1981,2780.0
SGICB,1981,3564.0
SNICB,1981,0.0
SOCCB,1981,0.0
SOEGB,1981,0.0
SOICB,1981,0.0
SORCB,1981,0.0
SOTCB,1981,0.0
SOTXB,1981,0.0
TEACB,1981,124102.0
TEAPB,1981,126.9
TECCB,1981,18097.0
TECPB,1981,18.5
TEEIB,1981,69901.0
TEICB,1981,73582.0
TEIPB,1981,75.2
TERCB,1981,20937.0
TERPB,1981,21.4
TETCB,1981,236718.0
TETGR,1981,0.0
TETPB,1981,242.0
TETXB,1981,236718.0
TNACB,1981,124102.0
TNCCB,1981,7784.0
TNICB,1981,50343.0
TNRCB,1981,7263.0
TNTXB,1981,189491.0
TPOPP,1981,978.0
UOICB,1981,-887.0
USICB,1981,0.0
WDCCB,1981,0.0
WDEIB,1981,0.0
WDICB,1981,11925.0
WDRCB,1981,0.0
WDTCB,1981,11925.0
WSCCB,1981,0.0
WSEIB,1981,160.0
WSICB,1981,646.0
WSTCB,1981,806.0
WWCCB,1981,0.0
WWEIB,1981,160.0
WWICB,1981,12571.0
WWTCB,1981,12731.0
WWTXB,1981,12571.0
WXICB,1981,0.0
WYCCB,1981,0.0
WYEGB,1981,0.0
WYICB,1981,0.0
WYTCB,1981,0.0
WYTXB,1981,0.0
ABICB,1982,16.0
ARICB,1982,1140.0
ARTCB,1982,1140.0
ARTXB,1982,1140.0
AVACB,1982,691.0
AVTCB,1982,691.0
AVTXB,1982,691.0
BDACB,1982,0.0
BDLCB,1982,0.0
BDTCB,1982,0.0
BFLCB,1982,0.0
BFTCB,1982,3.0
BMTCB,1982,12440.0
BQICB,1982,0.0
BQTCB,1982,0.0
BYICB,1982,0.0
BYTCB,1982,0.0
CLACB,1982,0.0
CLCCB,1982,0.0
CLEIB,1982,0.0
CLICB,1982,1149.0
CLKCB,1982,0.0
CLOCB,1982,1149.0
CLRCB,1982,0.0
CLTCB,1982,1149.0
CLTXB,1982,1149.0
COICB,1982,0.0
DFACB,1982,15083.0
DFCCB,1982,319.0
DFEIB,1982,3523.0
DFICB,1982,7550.0
DFRCB,1982,0.0
DFTCB,1982,26476.0
DFTXB,1982,22953.0
DKEIB,1982,3523.0
DMTCB,1982,26476.0
ELEXB,1982,0.0
ELIMB,1982,0.0
ELISB,1982,0.0
ELNIB,1982,0.0
EMACB,1982,3.0
EMCCB,1982,0.0
EMICB,1982,0.0
EMLCB,1982,0.0
EMTCB,1982,3.0
EQICB,1982,0.0
EQTCB,1982,0.0
ESACB,1982,0.0
ESCCB,1982,4803.0
ESICB,1982,11082.0
ESRCB,1982,6284.0
ESTCB,1982,22169.0
ESTXB,1982,22169.0
EYICB,1982,0.0
EYTCB,1982,0.0
FFTCB,1982,204712.0
FNICB,1982,0.0
FOICB,1982,0.0
FSICB,1982,143.0
GDPRX,1982,0.0
GECCB,1982,0.0
GEEGB,1982,0.0
GEICB,1982,0.0
GERCB,1982,0.0
GETCB,1982,0.0
GETXB,1982,0.0
HLACB,1982,158.0
HLCCB,1982,1077.0
HLICB,1982,5548.0
HLRCB,1982,652.0
HLTCB,1982,7435.0
HLTXB,1982,7435.0
HYCCB,1982,0.0
HYEGB,1982,245.0
HYICB,1982,697.0
HYTCB,1982,942.0
HYTXB,1982,697.0
IQICB,1982,0.0
IQTCB,1982,0.0
IYICB,1982,0.0
IYTCB,1982,0.0
JFACB,1982,41635.0
JFTCB,1982,41635.0
JFTXB,1982,41635.0
KSCCB,1982,0.0
KSICB,1982,0.0
KSRCB,1982,0.0
KSTCB,1982,0.0
KSTXB,1982,0.0
LOACB,1982,0.0
LOCCB,1982,9681.0
LOICB,1982,22338.0
LORCB,1982,12666.0
LOTCB,1982,44685.0
LOTXB,1982,44685.0
LUACB,1982,395.0
LUICB,1982,105.0
LUTCB,1982,499.0
LUTXB,1982,499.0
MBICB,1982,-654.0
MGACB,1982,37566.0
MGCCB,1982,307.0
MGICB,1982,271.0
MGTCB,1982,38144.0
MGTXB,1982,38144.0
MMTCB,1982,38144.0
MSICB,1982,0.0
NAICB,1982,0.0
NGACB,1982,0.0
NGCCB,1982,1589.0
NGEIB,1982,0.0
NGICB,1982,0.0
NGRCB,1982,1184.0
NGTCB,1982,2773.0
NGTPB,1982,2.8
NGTXB,1982,2773.0
NNTCB,1982,0.0
NUEGB,1982,0.0
NUETB,1982,0.0
OHICB,1982,0.0
OPICB,1982,2175.0
OPTCB,1982,2175.0
OPTXB,1982,2175.0
P1ICB,1982,5220.0
P1TCB,1982,6305.0
P1TXB,1982,6305.0
PAACB,1982,102193.0
PACCB,1982,2371.0
PAEIB,1982,66332.0
PAICB,1982,32016.0
PARCB,1982,652.0
PATCB,1982,203563.0
PATPB,1982,204.8
PATXB,1982,137231.0
PCCCB,1982,0.0
PCEIB,1982,0.0
PCICB,1982,1799.0
PCTCB,1982,1799.0
PCTXB,1982,1799.0
PLICB,1982,0.0
PMTCB,1982,203563.0
PPICB,1982,0.0
PPTCB,1982,0.0
PQACB,1982,0.0
PQCCB,1982,0.0
PQICB,1982,0.0
PQRCB,1982,0.0
PQTCB,1982,0.0
PQTXB,1982,0.0
PYICB,1982,0.0
PYTCB,1982,0.0
RETCB,1982,13382.0
RFACB,1982,6665.0
RFCCB,1982,667.0
RFEIB,1982,62809.0
RFICB,1982,13427.0
RFTCB,1982,83568.0
RFTXB,1982,20759.0
SFCCB,1982,1589.0
SFEIB,1982,0.0
SFINB,1982,0.0
SFRCB,1982,1184.0
SFTCB,1982,2773.0
SGICB,1982,3748.0
SNICB,1982,0.0
SOCCB,1982,0.0
SOEGB,1982,0.0
SOICB,1982,0.0
SORCB,1982,0.0
SOTCB,1982,0.0
SOTXB,1982,0.0
TEACB,1982,102196.0
TEAPB,1982,102.8
TECCB,1982,16854.0
TECPB,1982,17.0
TEEIB,1982,66853.0
TEICB,1982,79444.0
TEIPB,1982,79.9
TERCB,1982,19601.0
TERPB,1982,19.7
TETCB,1982,218095.0
TETGR,1982,0.0
TETPB,1982,219.5
TETXB,1982,218095.0
TNACB,1982,102196.0
TNCCB,1982,7173.0
TNICB,1982,57106.0
TNRCB,1982,6936.0
TNTXB,1982,173410.0
TPOPP,1982,994.0
UOICB,1982,-1078.0
USICB,1982,0.0
WDCCB,1982,0.0
WDEIB,1982,0.0
WDICB,1982,11285.0
WDRCB,1982,0.0
WDTCB,1982,11285.0
WSCCB,1982,0.0
WSEIB,1982,276.0
WSICB,1982,876.0
WSTCB,1982,1152.0
WWCCB,1982,0.0
WWEIB,1982,276.0
WWICB,1982,12161.0
WWTCB,1982,12437.0
WWTXB,1982,12161.0
WXICB,1982,0.0
WYCCB,1982,0.0
WYEGB,1982,0.0
WYICB,1982,0.0
WYTCB,1982,0.0
WYTXB,1982,0.0
ABICB,1983,2.0
ARICB,1983,1720.0
ARTCB,1983,1720.0
ARTXB,1983,1720.0
AVACB,1983,787.0
AVTCB,1983,787.0
AVTXB,1983,787.0
BDACB,1983,0.0
BDLCB,1983,0.0
BDTCB,1983,0.0
BFLCB,1983,0.0
BFTCB,1983,0.0
BMTCB,1983,14035.0
BQICB,1983,0.0
BQTCB,1983,0.0
BYICB,1983,0.0
BYTCB,1983,0.0
CLACB,1983,0.0
CLCCB,1983,0.0
CLEIB,1983,0.0
CLICB,1983,1040.0
CLKCB,1983,0.0
CLOCB,1983,1040.0
CLRCB,1983,0.0
CLTCB,1983,1040.0
CLTXB,1983,1040.0
COICB,1983,0.0
DFACB,1983,7268.0
DFCCB,1983,575.0
DFEIB,1983,3772.0
DFICB,1983,1932.0
DFRCB,1983,4.0
DFTCB,1983,13550.0
DFTXB,1983,9778.0
DKEIB,1983,3772.0
DMTCB,1983,13550.0
ELEXB,1983,0.0
ELIMB,1983,0.0
ELISB,1983,0.0
ELNIB,1983,0.0
EMACB,1983,0.0
EMCCB,1983,0.0
EMICB,1983,0.0
EMLCB,1983,0.0
EMTCB,1983,0.0
EQICB,1983,0.0
EQTCB,1983,0.0
ESACB,1983,0.0
ESCCB,1983,4915.0
ESICB,1983,11212.0
ESRCB,1983,6327.0
ESTCB,1983,22454.0
ESTXB,1983,22454.0
EYICB,1983,0.0
EYTCB,1983,0.0
FFTCB,1983,206230.0
FNICB,1983,0.0
FOICB,1983,0.0
FSICB,1983,178.0
GDPRX,1983,0.0
GECCB,1983,0.0
GEEGB,1983,0.0
GEICB,1983,0.0
GERCB,1983,0.0
GETCB,1983,0.0
GETXB,1983,0.0
HLACB,1983,180.0
HLCCB,1983,1273.0
HLICB,1983,5206.0
HLRCB,1983,770.0
HLTCB,1983,7430.0
HLTXB,1983,7430.0
HYCCB,1983,0.0
HYEGB,1983,184.0
HYICB,1983,701.0
HYTCB,1983,885.0
HYTXB,1983,701.0
IQICB,1983,0.0
IQTCB,1983,0.0
IYICB,1983,0.0
IYTCB,1983,0.0
JFACB,1983,62471.0
JFTCB,1983,62471.0
JFTXB,1983,62471.0
KSCCB,1983,6.0
KSICB,1983,1.0
KSRCB,1983,0.0
KSTCB,1983,8.0
KSTXB,1983,8.0
LOACB,1983,0.0
LOCCB,1983,10093.0
LOICB,1983,23024.0
LORCB,1983,12992.0
LOTCB,1983,46109.0
LOTXB,1983,46109.0
LUACB,1983,413.0
LUICB,1983,110.0
LUTCB,1983,523.0
LUTXB,1983,523.0
MBICB,1983,-466.0
MGACB,1983,37572.0
MGCCB,1983,258.0
MGICB,1983,201.0
MGTCB,1983,38031.0
MGTXB,1983,38031.0
MMTCB,1983,38031.0
MSICB,1983,0.0
NAICB,1983,0.0
NGACB,1983,0.0
NGCCB,1983,1584.0
NGEIB,1983,0.0
NGICB,1983,0.0
NGRCB,1983,1147.0
NGTCB,1983,2730.0
NGTPB,1983,2.7
NGTXB,1983,2730.0
NNTCB,1983,0.0
NUEGB,1983,0.0
NUETB,1983,0.0
OHICB,1983,0.0
OPICB,1983,2807.0
OPTCB,1983,2807.0
OPTXB,1983,2807.0
P1ICB,1983,6129.0
P1TCB,1983,7336.0
P1TXB,1983,7336.0
PAACB,1983,117875.0
PACCB,1983,2171.0
PAEIB,1983,68080.0
PAICB,1983,16290.0
PARCB,1983,774.0
PATCB,1983,205190.0
PATPB,1983,202.6
PATXB,1983,137110.0
PCCCB,1983,0.0
PCEIB,1983,0.0
PCICB,1983,1492.0
PCTCB,1983,1492.0
PCTXB,1983,1492.0
PLICB,1983,0.0
PMTCB,1983,205190.0
PPICB,1983,0.0
PPTCB,1983,0.0
PQACB,1983,0.0
PQCCB,1983,0.0
PQICB,1983,0.0
PQRCB,1983,0.0
PQTCB,1983,0.0
PQTXB,1983,0.0
PYICB,1983,0.0
PYTCB,1983,0.0
RETCB,1983,14920.0
RFACB,1983,9182.0
RFCCB,1983,58.0
RFEIB,1983,64309.0
RFICB,1983,2822.0
RFTCB,1983,76372.0
RFTXB,1983,12063.0
SFCCB,1983,1584.0
SFEIB,1983,0.0
SFINB,1983,0.0
SFRCB,1983,1147.0
SFTCB,1983,2730.0
SGICB,1983,3718.0
SNICB,1983,0.0
SOCCB,1983,0.0
SOEGB,1983,0.0
SOICB,1983,0.0
SORCB,1983,0.0
SOTCB,1983,0.0
SOTXB,1983,0.0
TEACB,1983,117875.0
TEAPB,1983,116.4
TECCB,1983,17179.0
TECPB,1983,17.0
TEEIB,1983,68563.0
TEICB,1983,66003.0
TEIPB,1983,65.2
TERCB,1983,20093.0
TERPB,1983,19.8
TETCB,1983,221150.0
TETGR,1983,0.0
TETPB,1983,218.4
TETXB,1983,221150.0
TNACB,1983,117875.0
TNCCB,1983,7086.0
TNICB,1983,42979.0
TNRCB,1983,7101.0
TNTXB,1983,175041.0
TPOPP,1983,1013.0
UOICB,1983,-626.0
USICB,1983,0.0
WDCCB,1983,0.0
WDEIB,1983,0.0
WDICB,1983,12580.0
WDRCB,1983,0.0
WDTCB,1983,12580.0
WSCCB,1983,0.0
WSEIB,1983,299.0
WSICB,1983,1156.0
WSTCB,1983,1455.0
WWCCB,1983,0.0
WWEIB,1983,299.0
WWICB,1983,13736.0
WWTCB,1983,14035.0
WWTXB,1983,13736.0
WXICB,1983,0.0
WYCCB,1983,0.0
WYEGB,1983,0.0
WYICB,1983,0.0
WYTCB,1983,0.0
WYTXB,1983,0.0
ABICB,1984,0.0
ARICB,1984,1359.0
ARTCB,1984,1359.0
ARTXB,1984,1359.0
AVACB,1984,735.0
AVTCB,1984,735.0
AVTXB,1984,735.0
BDACB,1984,0.0
BDLCB,1984,0.0
BDTCB,1984,0.0
BFLCB,1984,0.0
BFTCB,1984,0.0
BMTCB,1984,14301.0
BQICB,1984,0.0
BQTCB,1984,0.0
BYICB,1984,0.0
BYTCB,1984,0.0
CLACB,1984,0.0
CLCCB,1984,0.0
CLEIB,1984,0.0
CLICB,1984,941.0
CLKCB,1984,0.0
CLOCB,1984,941.0
CLRCB,1984,0.0
CLTCB,1984,941.0
CLTXB,1984,941.0
COICB,1984,0.0
DFACB,1984,8176.0
DFCCB,1984,674.0
DFEIB,1984,4812.0
DFICB,1984,2265.0
DFRCB,1984,4.0
DFTCB,1984,15931.0
DFTXB,1984,11119.0
DKEIB,1984,4812.0
DMTCB,1984,15931.0
ELEXB,1984,0.0
ELIMB,1984,0.0
ELISB,1984,0.0
ELNIB,1984,0.0
EMACB,1984,0.0
EMCCB,1984,0.0
EMICB,1984,0.0
EMLCB,1984,0.0
EMTCB,1984,0.0
EQICB,1984,0.0
EQTCB,1984,0.0
ESACB,1984,0.0
ESCCB,1984,5454.0
ESICB,1984,10813.0
ESRCB,1984,6270.0
ESTCB,1984,22536.0
ESTXB,1984,22536.0
EYICB,1984,0.0
EYTCB,1984,0.0
FFTCB,1984,217054.0
FNICB,1984,0.0
FOICB,1984,0.0
FSICB,1984,232.0
GDPRX,1984,0.0
GECCB,1984,0.0
GEEGB,1984,216.0
GEICB,1984,0.0
GERCB,1984,0.0
GETCB,1984,216.0
GETXB,1984,0.0
HLACB,1984,29.0
HLCCB,1984,257.0
HLICB,1984,19.0
HLRCB,1984,155.0
HLTCB,1984,461.0
HLTXB,1984,461.0
HYCCB,1984,0.0
HYEGB,1984,159.0
HYICB,1984,696.0
HYTCB,1984,855.0
HYTXB,1984,696.0
IQICB,1984,0.0
IQTCB,1984,0.0
IYICB,1984,0.0
IYTCB,1984,0.0
JFACB,1984,72629.0
JFTCB,1984,72629.0
JFTXB,1984,72629.0
KSCCB,1984,7.0
KSICB,1984,1.0
KSRCB,1984,0.0
KSTCB,1984,9.0
KSTXB,1984,9.0
LOACB,1984,0.0
LOCCB,1984,11573.0
LOICB,1984,22945.0
LORCB,1984,13304.0
LOTCB,1984,47822.0
LOTXB,1984,47822.0
LUACB,1984,441.0
LUICB,1984,117.0
LUTCB,1984,557.0
LUTXB,1984,557.0
MBICB,1984,-225.0
MGACB,1984,39044.0
MGCCB,1984,228.0
MGICB,1984,274.0
MGTCB,1984,39546.0
MGTXB,1984,39546.0
MMTCB,1984,39546.0
MSICB,1984,0.0
NAICB,1984,0.0
NGACB,1984,0.0
NGCCB,1984,1363.0
NGEIB,1984,0.0
NGICB,1984,0.0
NGRCB,1984,1075.0
NGTCB,1984,2438.0
NGTPB,1984,2.4
NGTXB,1984,2438.0
NNTCB,1984,0.0
NUEGB,1984,0.0
NUETB,1984,0.0
OHICB,1984,0.0
OPICB,1984,2807.0
OPTCB,1984,2807.0
OPTXB,1984,2807.0
P1ICB,1984,5918.0
P1TCB,1984,7101.0
P1TXB,1984,7101.0
PAACB,1984,129351.0
PACCB,1984,1314.0
PAEIB,1984,69697.0
PAICB,1984,15592.0
PARCB,1984,160.0
PATCB,1984,216113.0
PATPB,1984,210.2
PATXB,1984,146417.0
PCCCB,1984,0.0
PCEIB,1984,0.0
PCICB,1984,1634.0
PCTCB,1984,1634.0
PCTXB,1984,1634.0
PLICB,1984,0.0
PMTCB,1984,216113.0
PPICB,1984,0.0
PPTCB,1984,0.0
PQACB,1984,0.0
PQCCB,1984,0.0
PQICB,1984,0.0
PQRCB,1984,0.0
PQTCB,1984,0.0
PQTXB,1984,0.0
PYICB,1984,0.0
PYTCB,1984,0.0
RETCB,1984,15372.0
RFACB,1984,8297.0
RFCCB,1984,148.0
RFEIB,1984,64885.0
RFICB,1984,7116.0
RFTCB,1984,80446.0
RFTXB,1984,15561.0
SFCCB,1984,1363.0
SFEIB,1984,0.0
SFINB,1984,0.0
SFRCB,1984,1075.0
SFTCB,1984,2438.0
SGICB,1984,3874.0
SNICB,1984,0.0
SOCCB,1984,0.0
SOEGB,1984,0.0
SOICB,1984,0.0
SORCB,1984,0.0
SOTCB,1984,0.0
SOTXB,1984,0.0
TEACB,1984,129351.0
TEAPB,1984,125.8
TECCB,1984,18341.0
TECPB,1984,17.8
TEEIB,1984,70358.0
TEICB,1984,65001.0
TEIPB,1984,63.2
TERCB,1984,19734.0
TERPB,1984,19.2
TETCB,1984,232426.0
TETGR,1984,0.0
TETPB,1984,226.1
TETXB,1984,232426.0
TNACB,1984,129351.0
TNCCB,1984,6767.0
TNICB,1984,42056.0
TNRCB,1984,6430.0
TNTXB,1984,184604.0
TPOPP,1984,1028.0
UOICB,1984,-1074.0
USICB,1984,0.0
WDCCB,1984,0.0
WDEIB,1984,0.0
WDICB,1984,12498.0
WDRCB,1984,0.0
WDTCB,1984,12498.0
WSCCB,1984,0.0
WSEIB,1984,287.0
WSICB,1984,1515.0
WSTCB,1984,1803.0
WWCCB,1984,0.0
WWEIB,1984,287.0
WWICB,1984,14014.0
WWTCB,1984,14301.0
WWTXB,1984,14014.0
WXICB,1984,0.0
WYCCB,1984,0.0
WYEGB,1984,0.0
WYICB,1984,0.0
WYTCB,1984,0.0
WYTXB,1984,0.0
ABICB,1985,13.0
ARICB,1985,2045.0
ARTCB,1985,2045.0
ARTXB,1985,2045.0
AVACB,1985,784.0
AVTCB,1985,784.0
AVTXB,1985,784.0
BDACB,1985,0.0
BDLCB,1985,0.0
BDTCB,1985,0.0
BFLCB,1985,0.0
BFTCB,1985,0.0
BMTCB,1985,14217.0
BQICB,1985,0.0
BQTCB,1985,0.0
BYICB,1985,0.0
BYTCB,1985,0.0
CLACB,1985,0.0
CLCCB,1985,0.0
CLEIB,1985,0.0
CLICB,1985,1124.0
CLKCB,1985,0.0
CLOCB,1985,1124.0
CLRCB,1985,0.0
CLTCB,1985,1124.0
CLTXB,1985,1124.0
COICB,1985,0.0
DFACB,1985,18548.0
DFCCB,1985,768.0
DFEIB,1985,4378.0
DFICB,1985,2665.0
DFRCB,1985,2.0
DFTCB,1985,26361.0
DFTXB,1985,21983.0
DKEIB,1985,4378.0
DMTCB,1985,26361.0
ELEXB,1985,0.0
ELIMB,1985,0.0
ELISB,1985,0.0
ELNIB,1985,0.0
EMACB,1985,0.0
EMCCB,1985,0.0
EMICB,1985,0.0
EMLCB,1985,0.0
EMTCB,1985,0.0
EQICB,1985,0.0
EQTCB,1985,0.0
ESACB,1985,0.0
ESCCB,1985,5502.0
ESICB,1985,10725.0
ESRCB,1985,6411.0
ESTCB,1985,22637.0
ESTXB,1985,22637.0
EYICB,1985,0.0
EYTCB,1985,0.0
FFTCB,1985,233247.0
FNICB,1985,0.0
FOICB,1985,0.0
FSICB,1985,248.0
GDPRX,1985,0.0
GECCB,1985,0.0
GEEGB,1985,197.0
GEICB,1985,0.0
GERCB,1985,0.0
GETCB,1985,197.0
GETXB,1985,0.0
HLACB,1985,23.0
HLCCB,1985,284.0
HLICB,1985,30.0
HLRCB,1985,172.0
HLTCB,1985,508.0
HLTXB,1985,508.0
HYCCB,1985,0.0
HYEGB,1985,197.0
HYICB,1985,697.0
HYTCB,1985,893.0
HYTXB,1985,697.0
IQICB,1985,0.0
IQTCB,1985,0.0
IYICB,1985,0.0
IYTCB,1985,0.0
JFACB,1985,74436.0
JFTCB,1985,74436.0
JFTXB,1985,74436.0
KSCCB,1985,7.0
KSICB,1985,1.0
KSRCB,1985,0.0
KSTCB,1985,9.0
KSTXB,1985,9.0
LOACB,1985,0.0
LOCCB,1985,11452.0
LOICB,1985,22325.0
LORCB,1985,13344.0
LOTCB,1985,47121.0
LOTXB,1985,47121.0
LUACB,1985,411.0
LUICB,1985,109.0
LUTCB,1985,519.0
LUTXB,1985,519.0
MBICB,1985,-663.0
MGACB,1985,39096.0
MGCCB,1985,249.0
MGICB,1985,546.0
MGTCB,1985,39890.0
MGTXB,1985,39890.0
MMTCB,1985,39890.0
MSICB,1985,0.0
NAICB,1985,0.0
NGACB,1985,0.0
NGCCB,1985,2010.0
NGEIB,1985,0.0
NGICB,1985,0.0
NGRCB,1985,676.0
NGTCB,1985,2687.0
NGTPB,1985,2.6
NGTXB,1985,2687.0
NNTCB,1985,0.0
NUEGB,1985,0.0
NUETB,1985,0.0
OHICB,1985,0.0
OPICB,1985,2435.0
OPTCB,1985,2435.0
OPTXB,1985,2435.0
P1ICB,1985,6831.0
P1TCB,1985,8033.0
P1TXB,1985,8033.0
PAACB,1985,142888.0
PACCB,1985,1439.0
PAEIB,1985,69102.0
PAICB,1985,18521.0
PARCB,1985,173.0
PATCB,1985,232123.0
PATPB,1985,223.3
PATXB,1985,163021.0
PCCCB,1985,0.0
PCEIB,1985,0.0
PCICB,1985,2241.0
PCTCB,1985,2241.0
PCTXB,1985,2241.0
PLICB,1985,0.0
PMTCB,1985,232123.0
PPICB,1985,0.0
PPTCB,1985,0.0
PQACB,1985,0.0
PQCCB,1985,0.0
PQICB,1985,0.0
PQRCB,1985,0.0
PQTCB,1985,0.0
PQTXB,1985,0.0
PYICB,1985,0.0
PYTCB,1985,0.0
RETCB,1985,15307.0
RFACB,1985,9591.0
RFCCB,1985,131.0
RFEIB,1985,64724.0
RFICB,1985,8449.0
RFTCB,1985,82895.0
RFTXB,1985,18170.0
SFCCB,1985,2010.0
SFEIB,1985,0.0
SFINB,1985,0.0
SFRCB,1985,676.0
SFTCB,1985,2687.0
SGICB,1985,3946.0
SNICB,1985,0.0
SOCCB,1985,0.0
SOEGB,1985,0.0
SOICB,1985,0.0
SORCB,1985,0.0
SOTCB,1985,0.0
SOTXB,1985,0.0
TEACB,1985,142888.0
TEAPB,1985,137.4
TECCB,1985,18393.0
TECPB,1985,17.7
TEEIB,1985,69758.0
TEICB,1985,67345.0
TEIPB,1985,64.8
TERCB,1985,19928.0
TERPB,1985,19.2
TETCB,1985,248554.0
TETGR,1985,0.0
TETPB,1985,239.1
TETXB,1985,248554.0
TNACB,1985,142888.0
TNCCB,1985,6941.0
TNICB,1985,45021.0
TNRCB,1985,6584.0
TNTXB,1985,201433.0
TPOPP,1985,1040.0
UOICB,1985,-1109.0
USICB,1985,0.0
WDCCB,1985,0.0
WDEIB,1985,0.0
WDICB,1985,12245.0
WDRCB,1985,0.0
WDTCB,1985,12245.0
WSCCB,1985,0.0
WSEIB,1985,262.0
WSICB,1985,1709.0
WSTCB,1985,1972.0
WWCCB,1985,0.0
WWEIB,1985,262.0
WWICB,1985,13955.0
WWTCB,1985,14217.0
WWTXB,1985,13955.0
WXICB,1985,0.0
WYCCB,1985,0.0
WYEGB,1985,0.0
WYICB,1985,0.0
WYTCB,1985,0.0
WYTXB,1985,0.0
ABICB,1986,4.0
ARICB,1986,1808.0
ARTCB,1986,1808.0
ARTXB,1986,1808.0
AVACB,1986,1408.0
AVTCB,1986,1408.0
AVTXB,1986,1408.0
BDACB,1986,0.0
BDLCB,1986,0.0
BDTCB,1986,0.0
BFLCB,1986,0.0
BFTCB,1986,0.0
BMTCB,1986,16314.0
BQICB,1986,0.0
BQTCB,1986,0.0
BYICB,1986,0.0
BYTCB,1986,0.0
CLACB,1986,0.0
CLCCB,1986,0.0
CLEIB,1986,0.0
CLICB,1986,395.0
CLKCB,1986,0.0
CLOCB,1986,395.0
CLRCB,1986,0.0
CLTCB,1986,395.0
CLTXB,1986,395.0
COICB,1986,0.0
DFACB,1986,17889.0
DFCCB,1986,1068.0
DFEIB,1986,4798.0
DFICB,1986,3196.0
DFRCB,1986,4.0
DFTCB,1986,26955.0
DFTXB,1986,22157.0
DKEIB,1986,4798.0
DMTCB,1986,26955.0
ELEXB,1986,0.0
ELIMB,1986,0.0
ELISB,1986,0.0
ELNIB,1986,0.0
EMACB,1986,0.0
EMCCB,1986,0.0
EMICB,1986,0.0
EMLCB,1986,0.0
EMTCB,1986,0.0
EQICB,1986,0.0
EQTCB,1986,0.0
ESACB,1986,0.0
ESCCB,1986,6247.0
ESICB,1986,11053.0
ESRCB,1986,6695.0
ESTCB,1986,23994.0
ESTXB,1986,23994.0
EYICB,1986,0.0
EYTCB,1986,0.0
FFTCB,1986,228014.0
FNICB,1986,0.0
FOICB,1986,0.0
FSICB,1986,0.0
GDPRX,1986,0.0
GECCB,1986,0.0
GEEGB,1986,184.0
GEICB,1986,0.0
GERCB,1986,0.0
GETCB,1986,184.0
GETXB,1986,0.0
HLACB,1986,20.0
HLCCB,1986,268.0
HLICB,1986,30.0
HLRCB,1986,162.0
HLTCB,1986,480.0
HLTXB,1986,480.0
HYCCB,1986,0.0
HYEGB,1986,121.0
HYICB,1986,696.0
HYTCB,1986,817.0
HYTXB,1986,696.0
IQICB,1986,0.0
IQTCB,1986,0.0
IYICB,1986,0.0
IYTCB,1986,0.0
JFACB,1986,56962.0
JFTCB,1986,56962.0
JFTXB,1986,56962.0
KSCCB,1986,17.0
KSICB,1986,1.0
KSRCB,1986,0.0
KSTCB,1986,18.0
KSTXB,1986,18.0
LOACB,1986,0.0
LOCCB,1986,12679.0
LOICB,1986,22434.0
LORCB,1986,13588.0
LOTCB,1986,48700.0
LOTXB,1986,48700.0
LUACB,1986,402.0
LUICB,1986,106.0
LUTCB,1986,508.0
LUTXB,1986,508.0
MBICB,1986,-2168.0
MGACB,1986,40606.0
MGCCB,1986,242.0
MGICB,1986,533.0
MGTCB,1986,41381.0
MGTXB,1986,41381.0
MMTCB,1986,41381.0
MSICB,1986,0.0
NAICB,1986,0.0
NGACB,1986,0.0
NGCCB,1986,2045.0
NGEIB,1986,0.0
NGICB,1986,0.0
NGRCB,1986,629.0
